PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
261,"['Influenza', 'Acute gastroenteritis', 'BODY PAIN', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-734225,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Diet good', 'Therapeutic procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen']"
262,"['Gonorrhea', 'Geroderma osteodysplastica', 'Urticaria Pigmentosa', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Cardiovascular symptoms', 'Chest tightness', 'Flare', 'nan', 'nan']",https://patient.info//forums/discuss/both-still-have-symptoms-should-we-sleep-separately--734020,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Venom immunotherapy', 'Electroconvulsive Therapy']","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
263,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-734152,"[nan, nan, nan, nan]","[nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, 'Lung']"
264,"['Hamman-Rich syndrome', 'Hepatorenal Syndrome', 'nan']",https://patient.info//forums/discuss/symptoms-734109,"[nan, nan, 'Ibuprofen 400 MG']","[nan, nan, nan]","[nan, nan, nan]"
265,"['Gonorrhea', 'Geroderma osteodysplastica', 'Simian Acquired Immunodeficiency Syndrome', 'Chest Pain', 'Ache', 'Chest tightness', 'Coughing', 'Back Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus--733766,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Entire upper limb']"
266,"['Gonorrhea', 'Geroderma osteodysplastica', 'Coughing']",https://patient.info//forums/discuss/covid19-733688,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]"
267,"['Obesity', 'Hypertensive disease', 'Dysosteosclerosis', 'Fish-Eye Disease', 'Diabetes Mellitus', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Acute gastroenteritis', 'AICARDI-GOUTIERES SYNDROME 1', 'Gray Platelet Syndrome', 'Excessive tearing', 'HEART PROBLEM', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-and-blood-groups-733479,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Trans-hiatal esophagectomy', 'Therapeutic procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Avian crop', 'Blood Vessel', 'Hair Specimen']"
268,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Palmar-plantar erythrodysesthesia syndrome', 'Myopia', 'Coughing', 'Chest discomfort', 'Nervousness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-m-currently-self-isolating-with-symptoms-of-covid-19-daughter-is-being-shielded-733498,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'bleomycin/methotrexate/vincristine protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of anterior cerebral artery']"
269,"['Bilateral pneumonia', 'Pneumonia', 'Meningitis', 'Meningitis, Bacterial', 'Chronic Obstructive Airway Disease', 'Cystic Fibrosis', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'nan']",https://patient.info//forums/discuss/previous-pneumonia-and-covid-19-733365,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Entire putamen']"
270,"['Respiratory Tract Infections', 'Coronavirus Infections']",https://patient.info//forums/discuss/corona-virus-733203,"[nan, nan]","[nan, nan]","[nan, nan]"
