Source,Destination,Weight
Wolf-Hirschhorn Syndrome,Neurologic Symptoms,1
Wolf-Hirschhorn Syndrome,Recurrent disease,2
Wolf-Hirschhorn Syndrome,Deglutition Disorders,1
Wolf-Hirschhorn Syndrome,Malnutrition,1
Wolf-Hirschhorn Syndrome,Back Pain,2
Wolf-Hirschhorn Syndrome,Hot flushes,4
Wolf-Hirschhorn Syndrome,Sleeplessness,4
Wolf-Hirschhorn Syndrome,Chronic Fatigue Syndrome,2
Wolf-Hirschhorn Syndrome,side pain,2
Wolf-Hirschhorn Syndrome,Conjunctivitis,1
Wolf-Hirschhorn Syndrome,Fatigue - symptom,1
Wolf-Hirschhorn Syndrome,Chest pressure,1
Wolf-Hirschhorn Syndrome,Lower respiratory tract infection,1
Wolf-Hirschhorn Syndrome,feeling dizzy,1
Wolf-Hirschhorn Syndrome,Vertigo,1
Wolf-Hirschhorn Syndrome,Dyssomnias,1
Wolf-Hirschhorn Syndrome,Muscle twitch,1
Wolf-Hirschhorn Syndrome,Punctate inner choroidopathy,3
Wolf-Hirschhorn Syndrome,Sympathetically independent pain,1
Wolf-Hirschhorn Syndrome,Productive cough,4
Wolf-Hirschhorn Syndrome,Spasm,4
Wolf-Hirschhorn Syndrome,Confluent and Reticulate Papillomatosis,2
Wolf-Hirschhorn Syndrome,Fibrillary glomerulonephritis,1
Wolf-Hirschhorn Syndrome,furuncle,1
Wolf-Hirschhorn Syndrome,Tropical Spastic Paraparesis,2
Wolf-Hirschhorn Syndrome,Laryngismus paralyticus,1
Wolf-Hirschhorn Syndrome,room spinning,1
Wolf-Hirschhorn Syndrome,Suffocated,1
Wolf-Hirschhorn Syndrome,Equilibration disorder,1
Wolf-Hirschhorn Syndrome,Buzzing in ear,1
Wolf-Hirschhorn Syndrome,Infectious Mononucleosis,1
Wolf-Hirschhorn Syndrome,CHEST BURNING PAIN OF,1
Wolf-Hirschhorn Syndrome,Streptococcal Infections,1
Wolf-Hirschhorn Syndrome,post viral fatigue,6
Wolf-Hirschhorn Syndrome,Simian Acquired Immunodeficiency Syndrome,5
Wolf-Hirschhorn Syndrome,Wiskott-Aldrich Syndrome,2
Wolf-Hirschhorn Syndrome,C/O - postviral syndrome,1
Wolf-Hirschhorn Syndrome,Autoimmune disease (systemic) NOS,1
Wolf-Hirschhorn Syndrome,Preeclamptic toxemia,3
Wolf-Hirschhorn Syndrome,Heparin-induced thrombocytopenia,4
Wolf-Hirschhorn Syndrome,Decompression Sickness,1
Wolf-Hirschhorn Syndrome,Blackout - symptom,1
Wolf-Hirschhorn Syndrome,Pneumocystis jiroveci pneumonia,3
Wolf-Hirschhorn Syndrome,Painful Bladder Syndrome,1
Wolf-Hirschhorn Syndrome,Bronchiectasis,2
Wolf-Hirschhorn Syndrome,Epilepsy,1
Wolf-Hirschhorn Syndrome,Athabaskan brainstem dysgenesis,2
Wolf-Hirschhorn Syndrome,Stiffness,2
Wolf-Hirschhorn Syndrome,Somnambulism,1
Wolf-Hirschhorn Syndrome,Digestive System Disorders,1
Wolf-Hirschhorn Syndrome,Pulmonary Stenosis,1
Wolf-Hirschhorn Syndrome,Psoriasis,1
Wolf-Hirschhorn Syndrome,"Bronchitis, Chronic",4
Wolf-Hirschhorn Syndrome,Chronic lobular hepatitis,2
Wolf-Hirschhorn Syndrome,Lesch-Nyhan Syndrome,2
Wolf-Hirschhorn Syndrome,Vitelliform Macular Dystrophy,2
Wolf-Hirschhorn Syndrome,Indifferent mood,2
Wolf-Hirschhorn Syndrome,underlying infection,1
Wolf-Hirschhorn Syndrome,Sinus Tachycardia,1
Wolf-Hirschhorn Syndrome,General symptom,1
Wolf-Hirschhorn Syndrome,Roberts-SC phocomelia syndrome,1
Wolf-Hirschhorn Syndrome,Bronchiolitis Obliterans Organizing Pneumonia,1
Wolf-Hirschhorn Syndrome,"Liver Failure, Acute",1
Wolf-Hirschhorn Syndrome,"Brain Damage, Chronic",1
Blue - symptom,Sore Throat,1
Blue - symptom,Headache,1
Sore Throat,Headache,24
Sore Throat,Signs and Symptoms,4
Sore Throat,Temporohyoid osteoarthropathy,3
Sore Throat,MAMMARY-DIGITAL-NAIL SYNDROME,1
Sore Throat,BODY PAIN,13
Sore Throat,Severe Acute Respiratory Syndrome,2
Sore Throat,Arthralgia,3
Sore Throat,Diarrhea,10
Sore Throat,Nausea,11
Sore Throat,Myalgia,5
Sore Throat,Subacute thyroiditis,1
Sore Throat,Chronic articular rheumatism,1
Sore Throat,Oculocerebrocutaneous syndrome,2
Sore Throat,Mass of body region,1
Sore Throat,Flare,1
Sore Throat,Catch - Finding of sensory dimension of pain,2
Sore Throat,slight fever,2
Sore Throat,Multiple symptoms,1
Sore Throat,Strangles,1
Sore Throat,Clouded consciousness,5
Sore Throat,Pulmonary Emphysema,1
Sore Throat,Chronic disease,1
Sore Throat,Lightheadedness,2
Sore Throat,Chills,10
Sore Throat,Pulmonary Fibrosis,1
Sore Throat,Papillon-Lefevre Disease,1
Sore Throat,Dengue Fever,1
Sore Throat,Weakness,4
Sore Throat,Pneumonia,6
Sore Throat,Respiratory Tract Infections,2
Sore Throat,"Hemorrhagic Fever, Ebola",1
Sore Throat,Bacterial Infections,1
Sore Throat,Virus Diseases,2
Sore Throat,Asthma,6
Sore Throat,Obesity,1
Sore Throat,Diabetes Mellitus,2
Sore Throat,Lung diseases,1
Sore Throat,Nervousness,5
Sore Throat,Vitamin D Deficiency,2
Sore Throat,Flushing,4
Sore Throat,Overweight,1
Sore Throat,flu symptoms,2
Sore Throat,Anorexia,5
Sore Throat,Infantile Neuroaxonal Dystrophy,4
Sore Throat,Macrophage Activation Syndrome,1
Sore Throat,Dry cough,11
Sore Throat,Chromosome 2q32-Q33 Deletion Syndrome,1
Sore Throat,Comatose,1
Sore Throat,Lupus Erythematosus,1
Sore Throat,Malaria,1
Sore Throat,Asthma attack,1
Sore Throat,Flatulence,3
Sore Throat,Feeling strange,1
Sore Throat,out (of) breath,6
Sore Throat,Feeling Sick,1
Sore Throat,Respiratory problems,1
Sore Throat,Malaise,2
Sore Throat,"Signs and Symptoms, Respiratory",1
Sore Throat,Tremor,5
Sore Throat,Single organ dysfunction,1
Sore Throat,Illness (finding),4
Sore Throat,Abdominal bloating,3
Sore Throat,Decrease in appetite,1
Sore Throat,Nightmares,2
Sore Throat,Ataxia Telangiectasia,1
Sore Throat,Upset stomach,5
Sore Throat,Exhaustion,5
Sore Throat,Upper Respiratory Infections,2
Sore Throat,HEART PROBLEM,1
Sore Throat,Vasculitis,4
Sore Throat,Alopecia,2
Sore Throat,Tired,14
Sore Throat,Photopsia,4
Sore Throat,Pulmonary congestion,1
Sore Throat,Mandibuloacral dysostosis,1
Sore Throat,Gasping for breath,1
Sore Throat,Influenza-like symptoms,1
Sore Throat,Fish-Eye Disease,3
Sore Throat,"Diabetes Mellitus, Non-Insulin-Dependent",1
Sore Throat,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1
Sore Throat,Sharp pain,2
Sore Throat,Reflex Sympathetic Dystrophy,6
Sore Throat,Sinusitis,6
Sore Throat,Duane Retraction Syndrome,2
Sore Throat,Diabetic Retinopathy,2
Sore Throat,Pruritus,4
Sore Throat,Hamman-Rich syndrome,2
Sore Throat,Hybrid Resistance,1
Sore Throat,Lung Problem,1
Sore Throat,Ache,10
Sore Throat,Redness of face,1
Sore Throat,Nasal congestion (finding),13
Sore Throat,Chest tightness,8
Sore Throat,STOMATOCYTOSIS I,1
Sore Throat,Excessive tearing,2
Sore Throat,Feeling of lump in throat,1
Sore Throat,Pelvic Organ Prolapse,3
Sore Throat,"Pain, Postoperative",3
Sore Throat,"Respiratory Distress Syndrome, Adult",1
Sore Throat,Heartburn,2
Sore Throat,Heartburn acidity,1
Sore Throat,Exanthema,5
Sore Throat,Acute contagious conjunctivitis,2
Sore Throat,Dizziness,13
Sore Throat,Cerebrovascular accident,1
Sore Throat,Other viral diseases NOS,1
Sore Throat,Depressed - symptom,1
Sore Throat,chest burning,1
Sore Throat,Pemphigus and fogo selvagem,1
Sore Throat,Breathing abnormally deep,4
Sore Throat,Hay fever,3
Sore Throat,Chest Pain,7
Sore Throat,Digitorenocerebral Syndrome,1
Sore Throat,Goldberg-Shprintzen megacolon syndrome,2
Sore Throat,Herpes Labialis,2
Sore Throat,Nocturnal cough,1
Sore Throat,panic symptoms,1
Sore Throat,Has tingling sensation,4
Sore Throat,Gastroesophageal reflux disease,5
Sore Throat,Dehydration,3
Sore Throat,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1
Sore Throat,Digestive symptom,1
Sore Throat,Neuropathy,1
Sore Throat,Neurologic Symptoms,2
Sore Throat,Syncope,1
Sore Throat,Cold sweat,1
Sore Throat,Gastroparesis,1
Sore Throat,asthma with copd,1
Sore Throat,Recurrent disease,5
Sore Throat,Oral Ulcer,1
Sore Throat,Narcolepsy,1
Sore Throat,Xerostomia,2
Sore Throat,Tennis Elbow,1
Sore Throat,Deglutition Disorders,1
Sore Throat,Malnutrition,3
Sore Throat,Feeling nervous,1
Sore Throat,Burning sensation,6
Sore Throat,Muscle Cramp,2
Sore Throat,Numbness,2
Sore Throat,Neck Pain,2
Sore Throat,Feeling Cold,1
Sore Throat,Back Pain,3
Sore Throat,Difficulty sleeping,2
Sore Throat,Hunger,2
Sore Throat,Lethargy,2
Sore Throat,Hot flushes,1
Sore Throat,Earache,1
Sore Throat,Pharyngeal dryness,1
Sore Throat,Deep Vein Thrombosis,1
Sore Throat,Pityriasis Rosea,1
Sore Throat,Throat symptom,1
Sore Throat,Stomach ache,5
Sore Throat,Sleeplessness,1
Sore Throat,Arm Pain,1
Sore Throat,spells (neurological symptom),3
Sore Throat,Nose symptoms,1
Sore Throat,Chronic Fatigue Syndrome,2
Sore Throat,Urticaria,1
Sore Throat,side pain,1
Sore Throat,Congestion of throat,1
Sore Throat,Conjunctivitis,2
Sore Throat,Watery eyes,1
Sore Throat,Night sweats,3
Sore Throat,Mastodynia,2
Sore Throat,Abdominal Pain,4
Sore Throat,Fatigue - symptom,1
Sore Throat,Asthenopia,1
Sore Throat,Sore eye,1
Sore Throat,Chest pressure,4
Sore Throat,Throbbing Headache,1
Sore Throat,Lower respiratory tract infection,4
Sore Throat,Severe diarrhea,2
Sore Throat,Eructation,1
Sore Throat,feeling dizzy,1
Sore Throat,Vertigo,1
Sore Throat,Migraine Disorders,1
Sore Throat,Prediabetes syndrome,1
Sore Throat,Tonsillitis,2
Sore Throat,Vitamin Deficiency,1
Sore Throat,Autoimmune Diseases,1
Sore Throat,lump in throat,1
Sore Throat,headache severe,3
Sore Throat,Prickling sensation,1
Sore Throat,chest heaviness,2
Sore Throat,skin color change,1
Sore Throat,Glossalgia,1
Sore Throat,Stinging Sensation,2
Sore Throat,Skin symptom,1
Sore Throat,swollen glands in neck,2
Sore Throat,Upper back pain,2
Sore Throat,Frontal headache,2
Sore Throat,Hoarseness,1
Sore Throat,Morning headache,1
Sore Throat,Hepatorenal Syndrome,1
Sore Throat,Dyssomnias,1
Sore Throat,Hypotrichosis simplex,2
Sore Throat,Muscle twitch,2
Sore Throat,Punctate inner choroidopathy,1
Sore Throat,"Skin Diseases, Infectious",1
Sore Throat,Dermatitis,1
Sore Throat,Sore mouth,1
Sore Throat,red blotches,1
Sore Throat,Burning feet,1
Sore Throat,Erythema,1
Sore Throat,Posterior rhinorrhea,1
Sore Throat,Throat irritation,1
Sore Throat,Pain of lymph node,2
Sore Throat,Pain in right hand,1
Sore Throat,Temporal headache,2
Sore Throat,"Diarrhea, watery",1
Sore Throat,Chest discomfort,1
Sore Throat,Confluent and Reticulate Papillomatosis,1
Sore Throat,furuncle,1
Sore Throat,Acute lower respiratory tract infection,1
Sore Throat,Paresthesia of hand,2
Sore Throat,Visual disturbance,1
Sore Throat,Blurred vision,1
Sore Throat,Sinus pain,1
Sore Throat,"Reflex Epilepsy, Reading",1
Sore Throat,neck tightness,1
Sore Throat,Dyspepsia,1
Sore Throat,Basilar-Type Migraine,2
Sore Throat,"CHEST PAIN, SHARP",1
Sore Throat,Lyme Disease,1
Sore Throat,Catarrh,1
Sore Throat,Congenital leukocyte adherence deficiency,1
Sore Throat,Henoch-Schoenlein Purpura,1
Sore Throat,Infectious Mononucleosis,1
Sore Throat,Viral exanthem,1
Sore Throat,Feeling feverish,1
Sore Throat,Tietze's Syndrome,1
Sore Throat,Pleurisy,1
Sore Throat,Myopia,1
Sore Throat,Pulmonary Embolism,1
Sore Throat,Sleep Apnea Syndromes,1
Sore Throat,Infantile neuronal ceroid lipofuscinosis,1
Sore Throat,Viral myocarditis,1
Sore Throat,CHEST BURNING PAIN OF,2
Sore Throat,tingling in fingers,1
Sore Throat,Numbness of face,1
Sore Throat,dyspnea acute,1
Sore Throat,Hyperemesis Gravidarum,1
Sore Throat,Rales,1
Sore Throat,"Pain, Burning",1
Sore Throat,Urticaria Pigmentosa,1
Sore Throat,Streptococcal Infections,1
Sore Throat,post viral fatigue,2
Sore Throat,Simian Acquired Immunodeficiency Syndrome,1
Sore Throat,Wiskott-Aldrich Syndrome,1
Sore Throat,C/O - postviral syndrome,1
Sore Throat,Withdrawal Symptoms,1
Sore Throat,Heparin-induced thrombocytopenia,1
Sore Throat,Primary Cough Headache,1
Sore Throat,Decompression Sickness,1
Sore Throat,Pneumocystis jiroveci pneumonia,1
Sore Throat,Chronic Kidney Diseases,1
Sore Throat,Shaking of hands,1
Sore Throat,underlying infection,1
Sore Throat,Sinus Tachycardia,1
Sore Throat,General symptom,1
Headache,Influenza due to Influenza A virus subtype H1N1,1
Headache,Signs and Symptoms,5
Headache,Temporohyoid osteoarthropathy,3
Headache,MAMMARY-DIGITAL-NAIL SYNDROME,1
Headache,BODY PAIN,22
Headache,Severe Acute Respiratory Syndrome,1
Headache,Arthralgia,2
Headache,Diarrhea,9
Headache,Vomiting,3
Headache,Nausea,21
Headache,Myalgia,11
Headache,"Tachycardia, Ectopic Junctional",2
Headache,Multi-infarct dementia,2
Headache,Subacute thyroiditis,3
Headache,Pyotraumatic dermatitis,1
Headache,Mass of body region,1
Headache,Flare,2
Headache,Catch - Finding of sensory dimension of pain,1
Headache,slight fever,2
Headache,Poliomyelitis,2
Headache,Dysosteosclerosis,2
Headache,Strangles,1
Headache,Clouded consciousness,6
Headache,Chronic disease,1
Headache,Lightheadedness,4
Headache,Chills,16
Headache,Papillon-Lefevre Disease,2
Headache,Weakness,8
Headache,Infectious disease of lung,1
Headache,Pneumonia,6
Headache,Bacterial Infections,1
Headache,Virus Diseases,2
Headache,Asthma,7
Headache,Obesity,1
Headache,Hypertensive disease,1
Headache,Diabetes Mellitus,2
Headache,Lung diseases,3
Headache,Nervousness,4
Headache,Vitamin D Deficiency,1
Headache,Flushing,4
Headache,Interstitial emphysema,1
Headache,Overweight,4
Headache,flu symptoms,7
Headache,Anorexia,8
Headache,Infantile Neuroaxonal Dystrophy,4
Headache,Dry cough,14
Headache,Chromosome 2q32-Q33 Deletion Syndrome,1
Headache,out (of) breath,3
Headache,Feeling Sick,3
Headache,Malaise,7
Headache,Tremor,5
Headache,Illness (finding),4
Headache,Abdominal bloating,2
Headache,Decrease in appetite,1
Headache,Nightmares,1
Headache,Upset stomach,6
Headache,Exhaustion,8
Headache,Upper Respiratory Infections,1
Headache,HEART PROBLEM,1
Headache,Tired,19
Headache,Pulmonary congestion,3
Headache,Acute infectious disease,1
Headache,Multiple Epiphyseal Dysplasia,1
Headache,Muscular stiffness,1
Headache,Mandibuloacral dysostosis,1
Headache,Gasping for breath,1
Headache,Influenza-like symptoms,4
Headache,Fish-Eye Disease,4
Headache,"Diabetes Mellitus, Non-Insulin-Dependent",1
Headache,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,2
Headache,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1
Headache,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",3
Headache,Sharp pain,5
Headache,Streptococcal lymphadenitis of swine,1
Headache,Reflex Sympathetic Dystrophy,14
Headache,Sinusitis,5
Headache,Duane Retraction Syndrome,2
Headache,Diabetic Retinopathy,2
Headache,Pruritus,3
Headache,Hamman-Rich syndrome,1
Headache,Lung Problem,3
Headache,Ache,24
Headache,Nasal congestion (finding),12
Headache,Malignant hyperpyrexia due to anesthesia,2
Headache,Chest tightness,14
Headache,STOMATOCYTOSIS I,1
Headache,Excessive tearing,1
Headache,Pelvic Organ Prolapse,3
Headache,STUVE-WIEDEMANN SYNDROME,1
Headache,"Pain, Postoperative",3
Headache,"Respiratory Distress Syndrome, Adult",1
Headache,Heartburn,2
Headache,Heartburn acidity,1
Headache,Heart Diseases,1
Headache,Exanthema,5
Headache,"Myelitis, Acute Transverse",2
Headache,Van der Woude syndrome,2
Headache,"Anemia, Diamond-Blackfan",2
Headache,Acute contagious conjunctivitis,2
Headache,Dizziness,16
Headache,Cerebrovascular accident,1
Headache,Other viral diseases NOS,1
Headache,Depressed - symptom,1
Headache,chest burning,1
Headache,Pemphigus and fogo selvagem,1
Headache,Breathing abnormally deep,7
Headache,Hay fever,1
Headache,Chest Pain,15
Headache,Cardiovascular Diseases,1
Headache,Septicemia,2
Headache,Cough with fever,1
Headache,Goldberg-Shprintzen megacolon syndrome,2
Headache,Herpes Labialis,1
Headache,Nocturnal cough,1
Headache,panic symptoms,1
Headache,Has tingling sensation,9
Headache,Meckel syndrome type 1,1
Headache,Gastroesophageal reflux disease,3
Headache,Constipation,2
Headache,Dehydration,5
Headache,Staring,1
Headache,Atherosclerosis,1
Headache,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1
Headache,Digestive symptom,1
Headache,Neuropathy,2
Headache,Neurologic Symptoms,2
Headache,Syncope,6
Headache,Cold sweat,3
Headache,Gastroparesis,1
Headache,asthma with copd,1
Headache,Recurrent disease,6
Headache,Oral Ulcer,1
Headache,Narcolepsy,1
Headache,Xerostomia,2
Headache,Tennis Elbow,1
Headache,Deglutition Disorders,2
Headache,Malnutrition,3
Headache,Feeling nervous,1
Headache,Burning sensation,11
Headache,Muscle Cramp,4
Headache,Numbness,3
Headache,Neck Pain,3
Headache,Feeling Cold,1
Headache,Back Pain,9
Headache,Difficulty sleeping,2
Headache,Hunger,4
Headache,Lethargy,3
Headache,Hot flushes,1
Headache,Earache,3
Headache,Pharyngeal dryness,1
Headache,Deep Vein Thrombosis,1
Headache,Urinary tract infection,1
Headache,Pityriasis Rosea,1
Headache,Throat symptom,2
Headache,Stomach ache,8
Headache,Ear symptom,1
Headache,Sleeplessness,2
Headache,Arm Pain,4
Headache,Fibromyalgia,1
Headache,spells (neurological symptom),3
Headache,Nose symptoms,1
Headache,Chronic Fatigue Syndrome,1
Headache,Renal carnitine transport defect,1
Headache,Cyclic neutropenia,1
Headache,side pain,2
Headache,Blood in stool,1
Headache,Congestion of throat,6
Headache,Encephalitis,1
Headache,Conjunctivitis,2
Headache,Watery eyes,2
Headache,Night sweats,8
Headache,Arthritis,1
Headache,Mastodynia,1
Headache,Abdominal Pain,4
Headache,Fatigue - symptom,2
Headache,Tension Headache,1
Headache,Dysosmia,1
Headache,taste sour,1
Headache,Infection of kidney,1
Headache,Chest pressure,4
Headache,Lower respiratory tract infection,4
Headache,Burning sensation in eye,1
Headache,Severe diarrhea,3
Headache,Vertigo,1
Headache,Migraine Disorders,2
Headache,Prediabetes syndrome,2
Headache,Tonsillitis,2
Headache,Vitamin Deficiency,1
Headache,Autoimmune Diseases,2
Headache,lump in throat,1
Headache,headache severe,5
Headache,Prickling sensation,1
Headache,chest heaviness,2
Headache,skin color change,1
Headache,Glossalgia,1
Headache,Stinging Sensation,1
Headache,Skin symptom,1
Headache,swollen glands in neck,3
Headache,Upper back pain,1
Headache,Frontal headache,2
Headache,Hoarseness,1
Headache,taste sweet,1
Headache,Pins and needles,1
Headache,Morning headache,2
Headache,Hepatorenal Syndrome,1
Headache,Hypotrichosis simplex,3
Headache,Dandy-Walker Syndrome,1
Headache,Muscle twitch,1
Headache,Burning feet,1
Headache,Erythema,1
Headache,Posterior rhinorrhea,2
Headache,Throat irritation,1
Headache,Coffin-Siris syndrome,2
Headache,Pain of lymph node,1
Headache,Pain in right hand,1
Headache,Eye Infections,1
Headache,Occipital Lobe Epilepsy,1
Headache,"Myasthenia Gravis, Ocular",1
Headache,Temporal headache,3
Headache,"Diarrhea, watery",1
Headache,Spasm,1
Headache,Left sided chest pain,1
Headache,Abnormal heart beat,1
Headache,Weight symptom (finding),1
Headache,Loose stool,1
Headache,Confluent and Reticulate Papillomatosis,1
Headache,Fibrillary glomerulonephritis,1
Headache,furuncle,2
Headache,Abdominal discomfort,1
Headache,Breath symptom,1
Headache,Acute lower respiratory tract infection,2
Headache,taste salty,1
Headache,MUNGAN SYNDROME,1
Headache,Upper Extremity Paresis,1
Headache,Paresthesia of hand,2
Headache,hand rash,1
Headache,Cat allergy (disorder),1
Headache,Visual disturbance,1
Headache,Blurred vision,1
Headache,Severe pain,1
Headache,Ankylosing spondylitis,1
Headache,AORTIC VALVE DISEASE 2,1
Headache,"Pneumonia, Viral",1
Headache,Cystic Fibrosis,1
Headache,persistent dry cough,1
Headache,"Reflex Epilepsy, Reading",1
Headache,neck tightness,1
Headache,Dyspepsia,1
Headache,Basilar-Type Migraine,2
Headache,Sore skin,2
Headache,Struck,1
Headache,"CHEST PAIN, SHARP",2
Headache,Isaacs syndrome,1
Headache,Congenital leukocyte adherence deficiency,1
Headache,Henoch-Schoenlein Purpura,1
Headache,Feeling feverish,1
Headache,Tietze's Syndrome,1
Headache,Pleurisy,1
Headache,Myopia,1
Headache,Pulmonary Embolism,1
Headache,Sleep Apnea Syndromes,2
Headache,Infantile neuronal ceroid lipofuscinosis,1
Headache,Viral myocarditis,1
Headache,CHEST BURNING PAIN OF,2
Headache,tingling in fingers,1
Headache,Numbness of face,1
Headache,dyspnea acute,1
Headache,Hyperemesis Gravidarum,1
Headache,Rales,1
Headache,"Pain, Burning",1
Headache,Feels hot,1
Headache,Sleep Starts,1
Headache,Polyglandular Type I Autoimmune Syndrome,1
Headache,Streptococcal Infections,2
Headache,Simian Acquired Immunodeficiency Syndrome,9
Headache,Wiskott-Aldrich Syndrome,7
Headache,Streptococcal sore throat,3
Headache,Low Back Pain,1
Headache,Irritable Bowel Syndrome,1
Headache,Intestinal infectious disease (disorder),1
Headache,Aural pressure,1
Headache,Wheezing,1
Headache,Sensory Discomfort,1
Headache,Heparin-induced thrombocytopenia,4
Headache,"Total Hypotrichosis, Mari type",1
Headache,"Diarrhea and vomiting, symptom",1
Headache,Chest pain on breathing,1
Headache,Agonizing Pain,1
Headache,West Nile viral infection,1
Headache,Myelitis,1
Headache,Herpes zoster disease,3
Headache,Primary Cough Headache,1
Headache,Decompression Sickness,1
