PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
345,,,,,,,C0015392,Eye,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C0034169,Structure of putamen,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C0038351,Stomach,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C0005847,Blood Vessel,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C0040426,Tooth structure,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C1281592,Entire neck,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
345,,,,,,,C1268990,Entire breast,https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198
346,C0018081,Gonorrhea,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0432255,Geroderma osteodysplastica,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0038454,Cerebrovascular accident,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0027051,Myocardial Infarction,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0600260,"Lung Diseases, Obstructive",,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0009763,Conjunctivitis,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0730307,Cancer-Associated Retinopathy,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C1956097,Wolf-Hirschhorn Syndrome,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0011168,Deglutition Disorders,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0234786,Laryngismus paralyticus,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0277556,Recurrent disease,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0012634,Disease,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0036572,Seizures,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0235129,Feeling strange,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0848277,room spinning,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0231811,Suffocated,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0235309,Upset stomach,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0575090,Equilibration disorder,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0849959,feeling dizzy,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0220870,Lightheadedness,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0027769,Nervousness,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0438716,Chest pressure,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0392674,Exhaustion,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0235031,Neurologic Symptoms,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0235283,Buzzing in ear,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0027497,Nausea,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0042571,Vertigo,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0012833,Dizziness,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0033774,Pruritus,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0683369,Clouded consciousness,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,C0013404,Dyspnea,,,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C2717901,Single Embryo Transfer,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C0452240,Physical therapy exercises,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C1704536,Direct Method,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,C0452415,Diet good,,,,,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0175217,medial amygdalar nucleus,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C1281590,Entire head,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0018787,Heart,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0015392,Eye,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0006104,Brain,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0446769,Entire posterior interosseous nerve,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0521421,Entire ear,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C1281591,Entire face,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C0024109,Lung,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C1268990,Entire breast,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C1281592,Entire neck,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
346,,,,,,,C1269078,Entire upper limb,https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891
347,C3542022,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",,,,,,,https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130
347,C0849907,Itching of ear,,,,,,,https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130
347,C1442877,Sore skin,,,,,,,https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130
347,C0033774,Pruritus,,,,,,,https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130
347,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130
348,C0032285,Pneumonia,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0035222,"Respiratory Distress Syndrome, Adult",,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C2957106,Headache Severe,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0232292,Chest tightness,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0742339,chest heaviness,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0302539,spells (neurological symptom),,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,C0013404,Dyspnea,,,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,,,C0013103,Drainage procedure,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,,,C1562368,Ligamentous articular strain technique,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
348,,,,,,,C0038351,Stomach,https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705
349,C0015674,Chronic Fatigue Syndrome,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0009450,Communicable Diseases,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED",,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0018081,Gonorrhea,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0432255,Geroderma osteodysplastica,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0036916,Sexually Transmitted Diseases,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0024591,Malignant hyperpyrexia due to anesthesia,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0023882,Little's Disease,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0740941,Lung Problem,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0600260,"Lung Diseases, Obstructive",,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0796176,STUVE-WIEDEMANN SYNDROME,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0275626,Struck,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0012634,Disease,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0008031,Chest Pain,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0027497,Nausea,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0012833,Dizziness,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0010200,Coughing,,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,C0238995,"CHEST PAIN, SHARP",,,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0408159,Anterior decompression of shoulder joint,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C1963724,Antiretroviral therapy,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0872104,Assisted Reproductive Technologies,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0152277,Incision and drainage,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C1963578,Release (procedure),,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0062074,HAC protocol,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0150157,Calming,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C1522704,Exercise Pain Management,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C0524975,"Osteogenesis, Distraction",,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,C3275067,Cardiac Lead Procedure,,,,,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,,,,,C0015392,Eye,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,,,,,C0034169,Structure of putamen,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
349,,,,,,,C0024109,Lung,https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089
350,C0011263,Multi-infarct dementia,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0018081,Gonorrhea,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0432255,Geroderma osteodysplastica,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C1849718,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0242287,Isaacs syndrome,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C2957106,Headache Severe,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0027497,Nausea,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0018681,Headache,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0030193,Pain,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,C0004093,Asthenia,,,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,,,C0152054,Therapeutic tactile stimulation,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://patient.info//forums/discuss/increased-bp-740230
350,,,,,,,C0011980,Respiratory Diaphragm,https://patient.info//forums/discuss/increased-bp-740230
350,,,,,,,C0028429,Nose,https://patient.info//forums/discuss/increased-bp-740230
351,C0024198,Lyme Disease,,,,,,,https://patient.info//forums/discuss/suffering-with-sore-throat-741134
351,C0031350,Pharyngitis,,,,,,,https://patient.info//forums/discuss/suffering-with-sore-throat-741134
351,C0023882,Little's Disease,,,,,,,https://patient.info//forums/discuss/suffering-with-sore-throat-741134
351,C0015672,Fatigue,,,,,,,https://patient.info//forums/discuss/suffering-with-sore-throat-741134
